shoulder_angle,head_offset_x,head_offset_y,left_wrist_dist,right_wrist_dist,wrist_velocity_avg,zone_motion_score,label
32.2678,0.1,0.0845,0.101,0.1539,5.8014,0.2774,1
11.8643,0.3193,0.0832,0.2264,0.078,5.3572,0.1035,1
6.7475,0.4236,0.0925,0.1507,0.1705,2.8369,0.0889,1
5.1644,0.0648,0.096,0.1539,0.2153,0.0653,0.0417,0
10.7471,0.0237,0.1396,0.1187,0.153,4.9505,0.0531,0
4.56,0.0857,0.1486,0.3842,0.5792,12.0,0.2281,1
22.9222,0.1394,0.0128,0.2151,0.1927,4.9769,0.286,1
8.0602,0.3057,0.1603,0.1342,0.1845,0.0,0.193,1
30.2692,0.236,0.1401,0.5926,0.6219,17.2943,0.5105,1
1.55,0.0138,0.0949,0.2353,0.1031,2.3241,0.025,0
9.7795,0.0217,0.062,0.4073,0.38,15.3693,0.2444,1
4.4957,0.0475,0.136,0.1824,0.2086,3.8396,0.0699,0
3.9909,0.265,0.0616,0.1543,0.1585,9.5083,0.1368,1
12.0,0.0114,0.1121,0.139,0.1931,3.2545,0.0518,0
40.2569,0.2916,0.1162,0.5572,0.557,20.1454,0.346,1
9.709,0.0395,0.1019,0.1751,0.1773,2.9651,0.0857,0
2.8505,0.0681,0.0564,0.5207,0.4214,12.0,0.2497,1
28.0,0.2855,0.1347,0.38,0.5679,21.2819,0.5092,1
23.5151,0.1,0.1075,0.1906,0.1008,2.293,0.2,1
0.0,0.053,0.0638,0.227,0.169,0.4351,0.0744,0
25.8632,0.1753,0.0919,0.217,0.1732,6.6564,0.2295,1
6.7184,0.0,0.0864,0.2671,0.074,4.1911,0.1147,0
10.5744,0.333,0.104,0.1088,0.2252,5.1348,0.2204,1
4.4509,0.2827,0.0596,0.107,0.2117,4.8611,0.0972,1
8.0714,0.0671,0.0646,0.5424,0.5144,15.8594,0.2336,1
25.7405,0.236,0.147,0.2211,0.2907,6.4806,0.2367,1
3.8248,0.0566,0.0801,0.1398,0.1031,1.4249,0.0,0
9.8402,0.1439,0.0668,0.4494,0.4368,13.1303,0.2,1
3.0297,0.1266,0.1188,0.5329,0.38,23.4507,0.2852,1
34.2989,0.2657,0.1116,0.477,0.583,25.6494,0.4155,1
15.0275,0.3304,0.1016,0.1239,0.1793,0.0,0.1822,1
10.905,0.0243,0.063,0.1935,0.2082,3.8119,0.0308,0
27.5494,0.2185,0.1518,0.227,0.2538,10.8143,0.2,1
22.0,0.1,0.0763,0.202,0.189,5.9302,0.277,1
0.6707,0.0425,0.0717,0.0825,0.1845,0.0,0.0401,0
22.0,0.1382,0.0742,0.1686,0.2914,0.0,0.2,1
1.3493,0.2228,0.1044,0.1931,0.2058,4.4805,0.0573,1
1.9032,0.0992,0.1089,0.1529,0.1446,0.0,0.1206,0
9.0379,0.1109,0.1634,0.5856,0.4954,19.4405,0.3287,1
28.4913,0.2244,0.1986,0.8371,0.6356,14.4532,0.3179,1
4.4947,0.0723,0.1885,0.1009,0.2009,1.0951,0.0554,0
29.1181,0.1732,0.1074,0.1652,0.2685,0.133,0.2,1
11.0572,0.0923,0.1585,0.5791,0.7187,16.2787,0.2371,1
6.6563,0.0314,0.0521,0.1243,0.2092,1.7503,0.0,0
0.0,0.0,0.0962,0.2898,0.05,2.4486,0.044,0
0.0,0.0369,0.046,0.1048,0.1249,5.7669,0.0,0
9.7476,0.2859,0.1075,0.1366,0.1868,7.7757,0.0661,1
10.9811,0.2508,0.1073,0.1382,0.1384,0.9076,0.1107,1
5.538,0.0229,0.0247,0.2691,0.1466,0.0,0.1066,0
6.9528,0.0479,0.1982,0.4894,0.4655,22.3418,0.3138,1
7.9736,0.0769,0.1135,0.1985,0.2105,1.8745,0.0663,0
4.8775,0.0,0.061,0.2564,0.3295,5.0912,0.0873,0
0.0,0.0779,0.1197,0.1526,0.2031,0.0,0.0786,0
9.9098,0.0868,0.1196,0.1179,0.1267,0.9922,0.0773,0
8.7907,0.0754,0.1089,0.2266,0.3404,1.3574,0.0304,0
5.8198,0.073,0.0841,0.1451,0.0976,3.9705,0.0922,0
6.7845,0.0566,0.0521,0.5372,0.4763,17.2893,0.2321,1
7.5721,0.0343,0.12,0.3362,0.2242,2.6168,0.0236,0
22.0,0.1684,0.0808,0.1726,0.1949,0.0,0.2753,1
22.0,0.1381,0.1237,0.1618,0.2355,1.7895,0.2782,1
28.0,0.3412,0.0197,0.5441,0.5836,18.9014,0.4354,1
22.0,0.2124,0.1332,0.2303,0.2411,4.71,0.2752,1
28.6402,0.3047,0.1118,0.38,0.5818,28.3908,0.3578,1
0.3692,0.0912,0.0701,0.259,0.2262,2.6556,0.0,0
25.4714,0.1732,0.0189,0.1541,0.2494,7.1097,0.2,1
6.3837,0.0186,0.0588,0.4639,0.7301,12.0,0.2098,1
22.0,0.1908,0.1425,0.2028,0.2499,5.0718,0.2,1
9.9718,0.0985,0.0854,0.1422,0.1816,8.4836,0.0272,0
22.0,0.1974,0.1206,0.241,0.0586,5.7746,0.2451,1
4.4488,0.0441,0.1225,0.5414,0.5231,18.3316,0.2,1
10.8416,0.052,0.0927,0.2175,0.3058,1.1646,0.065,0
4.5161,0.028,0.0656,0.0853,0.1358,3.3046,0.0929,0
7.0137,0.3569,0.1423,0.0895,0.1585,0.3349,0.2016,1
8.2341,0.0243,0.1373,0.1207,0.1009,8.5162,0.0981,0
22.0,0.1722,0.134,0.2573,0.197,5.3526,0.2458,1
12.0,0.0277,0.0828,0.05,0.1351,1.9402,0.0,0
48.5388,0.2968,0.1361,0.5525,0.5621,13.9197,0.382,1
7.2683,0.0857,0.0665,0.5096,0.5083,12.0,0.2196,1
22.0,0.1961,0.1748,0.2502,0.1583,4.522,0.3109,1
22.0,0.1643,0.1041,0.225,0.1862,5.1488,0.2,1
9.1631,0.0576,0.0978,0.3259,0.1343,6.1867,0.0023,0
31.2849,0.3405,0.045,0.5242,0.5536,12.3958,0.4728,1
24.6346,0.152,0.0989,0.2067,0.2219,4.9849,0.2,1
15.175,0.3317,0.1076,0.2996,0.1867,5.5753,0.2162,1
3.098,0.0956,0.1125,0.1811,0.05,2.9449,0.0591,0
6.7128,0.1049,0.1492,0.2057,0.1764,3.35,0.019,0
6.4666,0.0197,0.157,0.1568,0.2254,3.7352,0.0395,0
3.9141,0.0212,0.0607,0.1188,0.143,0.7591,0.0101,0
4.1917,0.0459,0.1313,0.2323,0.2574,3.6594,0.0626,0
4.4151,0.085,0.0779,0.2971,0.1484,4.5672,0.06,0
3.4689,0.058,0.1422,0.214,0.1553,2.4418,0.0657,0
10.9376,0.05,0.1016,0.1844,0.1597,3.8579,0.007,0
7.4784,0.0019,0.1464,0.212,0.3177,5.9589,0.0917,0
28.7686,0.2608,0.1338,0.1805,0.138,8.1464,0.2,1
7.9423,0.0186,0.1139,0.1539,0.3138,1.354,0.0838,0
30.7735,0.2773,0.0758,0.6441,0.6396,19.7169,0.4421,1
29.9395,0.22,0.087,0.38,0.4705,24.0625,0.2992,1
5.0986,0.0468,0.0748,0.05,0.2515,0.8328,0.0506,0
1.3358,0.0482,0.1195,0.1751,0.1359,2.7086,0.0475,0
3.8706,0.032,0.1216,0.297,0.05,4.4119,0.0962,0
10.1434,0.2201,0.0892,0.2399,0.2422,2.5782,0.1688,1
12.0,0.0603,0.0678,0.2607,0.1439,5.918,0.0,0
7.3523,0.22,0.1338,0.1491,0.159,9.2302,0.1467,1
24.1848,0.175,0.0608,0.0513,0.2664,0.0,0.2139,1
22.0,0.1898,0.1099,0.3123,0.204,1.6394,0.419,1
2.9822,0.0987,0.1162,0.0833,0.2718,2.6238,0.0778,0
28.0,0.3463,0.1131,0.5462,0.5776,13.441,0.4139,1
28.0,0.3762,0.0815,0.4511,0.7566,15.3966,0.4431,1
22.7508,0.1001,0.0045,0.2005,0.3122,7.6653,0.2,1
6.3853,0.0,0.1073,0.2085,0.2079,1.1442,0.0755,0
8.686,0.0709,0.087,0.1682,0.2779,5.5687,0.0998,0
33.6834,0.273,0.1162,0.5505,0.586,12.0355,0.3709,1
29.3067,0.2898,0.1538,0.1749,0.1579,5.9521,0.2,1
12.4756,0.1185,0.1174,0.6336,0.38,21.3543,0.2,1
36.1993,0.2543,0.0774,0.5344,0.5894,17.7916,0.4767,1
28.0,0.2426,0.0465,0.5899,0.7394,17.9729,0.3913,1
34.2322,0.1592,0.073,0.3412,0.1828,2.9499,0.2,1
24.1571,0.1912,0.0535,0.1083,0.266,7.2609,0.204,1
0.0,0.0793,0.0766,0.1833,0.1148,5.078,0.0748,0
2.7264,0.0767,0.0196,0.693,0.4777,13.8453,0.2427,1
3.7028,0.087,0.0905,0.2343,0.2281,5.9075,0.0,0
7.9249,0.0222,0.1132,0.2149,0.1996,2.4942,0.0631,0
22.0,0.18,0.0967,0.169,0.0935,6.8166,0.2,1
28.0,0.3072,0.1185,0.4376,0.4652,20.0073,0.2,1
40.5391,0.2655,0.087,0.6568,0.665,17.2842,0.4099,1
5.3111,0.0862,0.156,0.4392,0.4605,17.0701,0.202,1
23.2699,0.2018,0.0859,0.1768,0.2823,4.5625,0.2,1
12.0362,0.4274,0.1673,0.2812,0.13,6.6001,0.1009,1
0.0,0.0096,0.1512,0.1911,0.2317,1.3479,0.0562,0
6.8299,0.057,0.1868,0.1278,0.3234,2.416,0.1118,0
3.8589,0.0459,0.1478,0.0861,0.283,5.4892,0.1056,0
29.6981,0.2666,0.0,0.5357,0.5081,19.7376,0.3204,1
11.2856,0.0945,0.0914,0.1151,0.198,1.9102,0.0071,0
5.7864,0.0,0.0986,0.2913,0.1564,2.4366,0.0728,0
14.8647,0.3419,0.0648,0.2305,0.1085,7.0915,0.1901,1
5.7856,0.0002,0.0991,0.0937,0.05,3.8302,0.0747,0
6.8026,0.0769,0.0691,0.2785,0.152,6.9397,0.0921,0
0.3792,0.0325,0.097,0.1401,0.0687,0.0145,0.0413,0
28.8719,0.3023,0.0969,0.4845,0.3918,17.2827,0.3593,1
4.3807,0.0438,0.0444,0.093,0.2086,2.0349,0.0523,0
9.7386,0.1139,0.1596,0.1016,0.09,2.6985,0.031,0
35.2371,0.3671,0.124,0.5727,0.38,13.0491,0.449,1
30.8004,0.406,0.0955,0.6898,0.4997,26.7143,0.5342,1
7.1473,0.1323,0.1639,0.1675,0.099,5.5259,0.0,0
28.0,0.5138,0.1314,0.6859,0.467,12.0,0.3602,1
8.2641,0.0116,0.0362,0.1402,0.1361,7.1667,0.0529,0
38.7402,0.4129,0.0669,0.5003,0.4811,17.6259,0.4672,1
7.2495,0.053,0.0707,0.1774,0.2582,1.124,0.0072,0
22.0,0.2526,0.1152,0.129,0.2493,10.8862,0.3202,1
28.0,0.3038,0.1572,0.6441,0.5096,25.4642,0.2177,1
11.723,0.2495,0.1227,0.1691,0.2907,5.7103,0.1111,1
44.4356,0.22,0.0784,0.4422,0.6115,21.2344,0.3642,1
11.1298,0.22,0.0548,0.1892,0.2233,4.0869,0.0959,1
3.4793,0.1298,0.0643,0.162,0.1195,5.0787,0.0829,0
30.5975,0.1189,0.1168,0.1864,0.1092,4.6348,0.2569,1
10.0691,0.14,0.0646,0.5737,0.4629,15.1967,0.2118,1
0.105,0.0183,0.1018,0.0543,0.2107,2.5691,0.057,0
7.1724,0.0685,0.0966,0.1855,0.1685,5.8391,0.0647,0
22.0301,0.1898,0.0633,0.36,0.1655,11.0,0.2084,1
6.2523,0.064,0.1074,0.1105,0.1413,5.2297,0.1166,0
11.3896,0.22,0.0926,0.259,0.1749,5.9869,0.1909,1
6.8768,0.2389,0.0733,0.1725,0.1989,6.3483,0.0845,1
4.0999,0.1163,0.1158,0.4971,0.6751,12.0,0.2314,1
22.0,0.2001,0.1089,0.2216,0.1759,5.3947,0.3038,1
12.0,0.0,0.1202,0.1323,0.2435,1.5448,0.034,0
8.2835,0.088,0.0684,0.5542,0.6587,19.4314,0.3042,1
9.1275,0.0433,0.0483,0.2746,0.2144,1.2772,0.0543,0
27.1273,0.1844,0.1384,0.2866,0.1406,0.0237,0.3588,1
6.7217,0.0503,0.0679,0.0947,0.1797,5.6499,0.1106,0
31.2684,0.2529,0.1435,0.5973,0.6373,19.6907,0.2,1
22.0,0.1387,0.0713,0.1955,0.2383,4.5037,0.2691,1
0.1365,0.0739,0.0893,0.1805,0.2184,4.9911,0.0613,0
12.0,0.0531,0.1671,0.192,0.145,3.2541,0.0396,0
39.5701,0.2414,0.1338,0.5544,0.5108,12.6629,0.2281,1
9.0347,0.374,0.0691,0.2322,0.118,0.7765,0.1189,1
2.7636,0.0704,0.1034,0.1708,0.1186,4.4071,0.0317,0
1.7336,0.0145,0.1013,0.1312,0.1471,0.8813,0.0715,0
0.9269,0.1087,0.0232,0.4177,0.38,22.7324,0.2,1
7.8438,0.0795,0.0394,0.2354,0.1926,3.9075,0.0683,0
12.5842,0.3563,0.0652,0.1375,0.1359,5.7382,0.1496,1
5.6296,0.0772,0.1111,0.1134,0.202,0.1897,0.0,0
5.2708,0.0976,0.1198,0.172,0.2471,7.0974,0.0327,0
2.171,0.0178,0.0709,0.2477,0.1851,3.9976,0.0563,0
13.197,0.3696,0.129,0.3125,0.1806,0.0,0.2427,1
4.6638,0.0072,0.1329,0.2092,0.2967,2.7842,0.063,0
14.0382,0.0678,0.1005,0.6136,0.6835,12.0,0.2349,1
5.7269,0.0892,0.0835,0.212,0.1482,8.5267,0.0634,0
0.0,0.1086,0.0855,0.1332,0.236,3.0409,0.0237,0
4.9425,0.0335,0.0387,0.2226,0.1589,5.0241,0.0056,0
3.8751,0.0543,0.094,0.1269,0.1489,2.8054,0.0415,0
30.5815,0.2243,0.0546,0.38,0.38,13.9013,0.3613,1
18.0,0.0479,0.0372,0.4143,0.5529,15.5878,0.2,1
2.72,0.0534,0.0808,0.2153,0.1775,0.6816,0.0071,0
5.496,0.0386,0.0959,0.0888,0.1307,0.0,0.0728,0
2.2249,0.105,0.1821,0.0827,0.1097,8.2485,0.0207,0
0.0,0.0669,0.0283,0.1618,0.1925,4.9228,0.0582,0
1.3597,0.0257,0.1315,0.4062,0.5096,21.8149,0.2955,1
4.0161,0.0825,0.1011,0.0907,0.1591,4.8533,0.102,0
10.6776,0.329,0.0772,0.1826,0.1656,3.4676,0.134,1
6.9627,0.0696,0.117,0.0788,0.1032,0.2168,0.031,0
7.7548,0.0453,0.1182,0.1602,0.241,3.3551,0.0459,0
22.3883,0.1398,0.0817,0.236,0.2508,3.7266,0.2,1
30.5046,0.3442,0.0655,0.6074,0.4428,28.0666,0.2,1
15.4352,0.0662,0.1385,0.4716,0.5217,21.4836,0.2,1
2.5348,0.0788,0.0633,0.1905,0.05,1.6491,0.0735,0
33.2479,0.1,0.1513,0.0723,0.2822,5.1852,0.2,1
6.1507,0.0308,0.1662,0.2057,0.2717,1.2889,0.004,0
7.5614,0.1274,0.0584,0.4343,0.7417,12.419,0.4898,1
2.992,0.1694,0.0431,0.1337,0.0662,3.505,0.0742,0
22.0,0.1,0.061,0.3401,0.3091,0.3889,0.2,1
4.7152,0.2839,0.1101,0.1997,0.2791,3.4392,0.2483,1
9.4617,0.1374,0.0624,0.6652,0.5411,19.519,0.2028,1
7.8789,0.0314,0.1024,0.232,0.0801,1.6775,0.0488,0
0.0,0.0066,0.1189,0.2348,0.2375,3.9451,0.1135,0
8.0801,0.1391,0.1866,0.462,0.5471,15.5319,0.2,1
1.8938,0.0717,0.0442,0.1968,0.3143,4.564,0.126,0
6.6099,0.0557,0.1206,0.1641,0.2698,2.2443,0.0,0
7.4782,0.2828,0.1139,0.1702,0.1482,4.7683,0.08,1
1.5943,0.0773,0.1478,0.0544,0.1411,0.0,0.0003,0
12.8187,0.0761,0.1047,0.5639,0.5862,16.2225,0.3151,1
36.7865,0.3167,0.1799,0.5357,0.499,19.6047,0.3562,1
13.6668,0.4029,0.0765,0.0755,0.1712,1.1884,0.0114,1
4.5984,0.0432,0.2,0.2147,0.1143,2.6486,0.0474,0
13.6319,0.3435,0.0711,0.1948,0.221,6.9936,0.1429,1
0.0,0.1251,0.1064,0.5309,0.5452,15.3867,0.3618,1
7.6495,0.0651,0.067,0.252,0.0897,0.0,0.0,0
12.4032,0.0873,0.0548,0.6058,0.4676,20.2653,0.2002,1
3.984,0.0,0.1051,0.1619,0.1059,5.2441,0.113,0
11.0426,0.3136,0.1286,0.1899,0.1859,3.4508,0.2045,1
29.3445,0.22,0.0476,0.5962,0.4926,19.4054,0.3897,1
9.435,0.2415,0.0604,0.2528,0.1945,5.9866,0.0423,1
0.0,0.0,0.1103,0.1713,0.2187,4.5692,0.0701,0
30.7832,0.2129,0.117,0.3175,0.1017,7.0502,0.2,1
28.0,0.4534,0.2,0.4654,0.6715,12.0,0.4161,1
1.8363,0.0682,0.0202,0.1744,0.1855,3.4686,0.045,0
8.1687,0.2293,0.0573,0.2705,0.1781,5.2506,0.1071,1
8.0489,0.0656,0.0124,0.1565,0.1665,0.0,0.0728,0
36.9929,0.2745,0.1061,0.449,0.565,14.0617,0.4605,1
0.0,0.0396,0.1732,0.1462,0.2695,2.5098,0.1144,0
22.0,0.153,0.1169,0.3524,0.2477,5.4683,0.2,1
0.0,0.0789,0.1077,0.2946,0.1817,1.5569,0.0283,0
31.5223,0.2832,0.1278,0.628,0.5954,25.9131,0.2531,1
14.2746,0.453,0.0982,0.1643,0.18,1.1651,0.1495,1
7.1912,0.1052,0.1394,0.5485,0.5623,16.0871,0.3342,1
3.8743,0.0479,0.1671,0.295,0.1254,0.0,0.0609,0
10.7574,0.0493,0.0713,0.077,0.0519,3.1998,0.0,0
28.0,0.3276,0.0992,0.5605,0.7483,12.0,0.393,1
2.3562,0.0,0.1071,0.0709,0.2163,2.0004,0.0037,0
2.0951,0.0384,0.151,0.481,0.38,12.9702,0.2643,1
4.2098,0.0733,0.0815,0.2552,0.2079,0.0,0.1143,0
0.8074,0.0589,0.0531,0.2152,0.1887,2.0489,0.0419,0
1.5363,0.0634,0.0808,0.1405,0.183,5.1789,0.0248,0
14.9991,0.0871,0.0405,0.5064,0.6698,12.0,0.2,1
8.9105,0.1095,0.0755,0.278,0.0572,4.8304,0.0779,0
9.3671,0.0,0.1223,0.1502,0.2195,4.4165,0.0114,0
10.7534,0.1891,0.0441,0.4919,0.4845,16.0535,0.2064,1
32.5641,0.2331,0.0167,0.563,0.6498,12.0,0.4913,1
29.7968,0.185,0.1546,0.2257,0.1635,8.6857,0.2634,1
7.9328,0.0929,0.1131,0.38,0.6356,17.8446,0.2073,1
11.3436,0.0467,0.0779,0.2307,0.136,4.9818,0.0,0
22.0,0.1091,0.0517,0.1433,0.3346,4.7373,0.2,1
0.0,0.0694,0.0964,0.0719,0.2011,5.6823,0.0988,0
28.0,0.3079,0.0545,0.5304,0.5603,22.4068,0.2908,1
10.8166,0.4131,0.1226,0.1326,0.2563,2.1828,0.1934,1
11.0444,0.0793,0.0662,0.3194,0.1409,2.7532,0.0,0
4.9571,0.0783,0.1366,0.2408,0.2723,2.516,0.1064,0
6.9914,0.1122,0.1581,0.136,0.1147,6.6953,0.0,0
7.1496,0.0421,0.0835,0.1142,0.1205,5.5756,0.1073,0
11.3185,0.2239,0.1835,0.251,0.1193,0.0,0.2416,1
22.0,0.1334,0.1242,0.206,0.1362,7.5145,0.2285,1
4.7175,0.0,0.0587,0.058,0.0599,2.5049,0.114,0
6.1248,0.0619,0.0903,0.1282,0.1748,0.0,0.063,0
5.2864,0.0487,0.1483,0.1601,0.1886,0.1035,0.0541,0
5.7102,0.0088,0.0819,0.1768,0.1222,4.6381,0.0742,0
